CODE_COM;APL_EHPA;APL_RA;APL_SAPA
31589;75911.96;850.23;212.84
31593;46500.06;223.44;1073.06
32003;88438.97;130.52;1106.5
32004;78694.7;0.0;531.83
32007;91021.19;0.0;242.86
32008;86501.83;464.96;1405.34
32012;95208.9;130.52;1430.07
32014;60470.63;0.0;1017.69
32015;69091.97;0.0;526.67
32019;110126.65;254.08;953.85
32020;59834.67;412.84;819.16
32021;82011.42;0.0;616.43
32023;71104.35;0.0;541.47
32024;103953.29;130.52;1497.97
32026;50424.33;0.0;541.47
32036;92903.96;0.0;1951.06
32048;73021.55;0.0;788.14
32050;65126.46;289.28;1070.15
32054;89664.78;254.08;4514.77
32055;66220.07;0.0;541.47
32056;102641.11;0.0;476.22
32058;48620.13;289.28;969.99
32059;98587.5;130.52;1266.1
32061;81256.27;130.52;1612.59
32063;95225.95;0.0;2234.94
32064;86538.93;0.0;789.17
32065;94729.47;254.08;4401.08
32068;69387.51;0.0;541.47
32075;110557.05;118.86;892.95
32078;72738.79;0.0;541.47
32079;83345.24;0.0;1468.75
32083;114334.42;130.52;1266.1
32085;75798.19;0.0;418.17
32087;58217.39;0.0;235.99
32089;103207.99;130.52;1106.5
32090;55746.74;0.0;666.54
32095;84614.65;118.86;584.29
32096;110851.4;0.0;702.95
32099;71993.58;289.28;1037.96
32100;85162.84;0.0;948.78
32103;104474.09;0.0;656.84
32107;118583.04;118.86;892.95
32109;54318.26;0.0;1971.26
32114;73136.59;412.84;863.67
32118;76321.88;254.08;953.85
32119;107962.86;0.0;789.17
32121;51976.06;0.0;666.54
32122;88485.96;412.84;652.61
32123;90731.57;0.0;538.01
32131;44852.53;126.82;625.96
32135;93783.36;0.0;1556.09
32145;77459.86;0.0;1651.17
32147;88883.82;0.0;738.86
32148;82735.85;0.0;629.68
32149;81198.4;0.0;979.31
32152;71074.7;289.28;1070.15
32154;83038.82;0.0;724.5
32157;61443.69;0.0;529.83
32162;80911.13;130.52;1106.5
32163;93780.41;0.0;1743.27
32165;62193.28;0.0;476.22
32168;82560.84;0.0;1468.75
32169;115997.52;254.08;1369.76
32170;69027.57;0.0;1643.9
32174;88115.49;0.0;1748.09
32186;68289.25;0.0;125.94
32189;66468.83;0.0;235.99
32193;92570.02;0.0;394.28
32196;67482.95;0.0;273.29
32201;111474.92;254.08;953.85
32207;92556.35;130.52;1396.7
32214;77844.98;0.0;1186.02
32217;52482.27;0.0;4231.69
32220;102477.75;0.0;1137.93
32226;65173.56;412.84;838.02
32227;81063.83;0.0;1269.19
32232;51688.82;0.0;541.47
32234;61215.55;51.02;817.49
32236;78970.35;0.0;702.95
32237;101293.81;130.52;1469.03
32246;81152.57;0.0;449.72
32248;70515.78;0.0;881.1
32250;88412.54;0.0;1118.12
32265;74547.24;412.84;3873.2
32270;71298.75;0.0;1656.88
32271;79467.71;0.0;235.99
32274;80057.76;0.0;449.72
32276;69709.97;0.0;1530.94
32285;82187.47;543.36;4401.08
32287;62531.56;0.0;702.2
32288;83147.87;0.0;738.86
32291;89387.55;0.0;375.12
32298;74735.69;130.52;1396.7
32299;80145.98;0.0;745.08
32301;121959.95;130.52;1106.5
32304;105602.15;0.0;546.08
32305;66563.85;0.0;298.59
32313;97539.82;0.0;1157.9
32314;71204.65;126.82;961.89
32318;51114.88;0.0;541.47
32327;67271.5;123.56;216.1
32329;70835.89;0.0;820.06
32330;114744.88;0.0;1791.52
32331;86873.33;130.52;1534.27
32337;73127.55;130.52;1647.97
32339;58901.17;0.0;629.68
32340;101166.81;0.0;702.95
32349;63171.86;0.0;575.69
32350;63425.3;0.0;584.29
32354;68924.89;0.0;1556.09
32362;89055.75;0.0;1951.06
32363;54706.4;412.84;777.83
32364;86358.77;51.82;515.19
32366;56566.48;0.0;541.47
32367;48247.97;412.84;3552.97
32368;95763.08;130.52;1534.27
32369;90224.26;0.0;1269.19
32371;77424.62;0.0;881.1
32374;64436.05;0.0;1155.85
32375;85663.29;412.84;526.67
32376;64038.2;0.0;613.79
32377;68299.33;0.0;567.89
32379;62421.23;0.0;567.89
32386;52444.25;223.44;672.62
32387;51795.16;0.0;843.7
32390;108638.34;0.0;1556.09
32391;95813.92;51.82;753.92
32393;87839.11;412.84;3713.47
32394;87797.46;543.36;1480.52
32398;85319.91;0.0;1481.49
32406;84671.95;0.0;1017.69
32409;68273.8;0.0;415.91
32410;87735.24;0.0;1648.55
32411;107269.46;254.08;1369.76
32412;76423.44;0.0;784.68
32414;91717.99;0.0;1556.09
32418;91459.76;0.0;1656.88
32419;65501.74;412.84;526.67
32421;66111.71;0.0;1255.39
32423;68792.1;0.0;745.08
32427;64117.38;289.28;969.99
32431;60912.04;0.0;613.79
32434;91454.86;0.0;1556.09
32437;101338.48;0.0;1556.09
32439;98814.34;0.0;1481.49
32446;66293.95;412.84;969.99
32448;83795.02;0.0;567.89
32451;90107.26;0.0;957.05
32453;56240.85;130.52;1534.27
32454;74170.38;130.52;953.85
33002;73247.87;1796.65;1200.14
33004;40978.57;272.65;149.47
33007;74584.86;1186.35;868.92
33009;73717.24;303.14;560.97
33010;37532.28;1057.38;57.04
33012;55840.37;971.31;903.42
33016;65392.48;561.36;681.96
33020;47191.98;1102.95;333.94
33022;32043.05;530.26;193.25
33023;94009.97;1827.53;1664.95
33024;77383.55;1688.73;1836.53
33029;66651.72;303.88;534.01
33033;81091.67;1292.85;1391.82
33040;77910.59;1149.41;1569.87
33045;71019.92;1484.26;1609.02
33046;45906.99;967.32;746.11
33048;69824.12;1344.14;1999.21
33049;103579.66;1730.81;2035.35
33052;82352.23;846.84;1045.82
33055;52984.91;375.57;2615.51
33056;83084.52;1403.37;1156.61
33057;58732.82;1121.87;1345.7
33059;61184.97;878.28;639.99
33060;59499.77;883.06;1661.47
33063;135971.58;1251.24;1270.78
33064;61630.69;758.33;1505.61
33067;63448.17;391.26;909.7
33068;46224.12;0.0;14.03
33079;77195.27;1056.11;1163.04
33080;103976.1;1549.45;1406.7
33089;54660.56;762.94;1167.39
33090;103925.5;1077.63;1300.7
33091;40985.5;903.32;327.04
33092;57445.41;1380.27;1076.57
33094;62780.95;1255.21;447.82
33095;45709.94;612.08;14.03
33098;72496.15;989.11;1076.07
33101;65411.04;762.94;1167.39
33106;65530.35;1649.37;2121.11
33108;73779.96;1484.26;1633.06
33112;52056.45;976.77;1078.65
33115;38820.61;293.64;450.14
33117;59646.55;1072.01;1297.89
33118;73321.62;1276.84;1056.39
33119;126028.15;1493.71;1219.72
33123;57358.74;391.26;1064.48
33126;67321.86;414.58;1047.56
33130;63104.48;1201.49;1843.31
33132;55957.91;289.53;811.29
33136;79622.41;1435.85;587.56
33140;79722.46;984.95;917.55
33142;61407.24;361.1;954.43
33143;95507.86;1228.62;2133.36
33144;48064.25;967.32;964.17
33151;56097.02;188.35;920.73
33152;62642.13;1284.4;1452.91
33161;67118.78;762.94;1158.09
33164;87327.06;1428.03;2273.41
33167;133628.42;1682.98;1171.53
33168;43726.85;685.31;778.91
33172;58317.57;693.06;1158.09
33173;55236.9;600.07;1113.39
33175;62924.01;1007.82;1196.02
33179;67760.54;738.97;846.09
33187;75398.71;1880.91;1668.77
33193;100100.77;1410.18;2615.51
33196;72641.56;817.78;976.05
33198;64468.85;738.97;1003.05
33202;52431.0;0.0;124.21
33206;64615.09;1284.43;995.76
33207;76171.61;1157.09;1166.85
33209;63433.23;926.13;1131.78
33223;58550.26;1255.21;447.82
33224;64084.41;1459.12;1711.59
33225;51976.82;722.76;660.18
33226;66239.41;991.56;653.63
33228;62981.11;391.26;906.21
33231;68304.29;989.11;1492.7
33233;68582.37;290.07;949.57
33236;40390.84;885.16;246.48
33238;90029.22;1120.28;1090.65
33240;94277.06;2205.9;2615.51
33241;66986.68;991.56;787.27
33242;77576.56;1099.31;447.82
33251;41418.63;0.0;202.42
33252;87216.78;1379.7;1371.1
33253;71576.82;1284.4;1493.1
33254;89462.26;2214.74;1926.59
33256;46219.4;910.59;863.44
33260;39432.8;121.76;1124.94
33262;37936.24;910.59;863.44
33264;38631.95;331.67;1062.83
33270;43642.81;967.32;732.08
33272;80285.4;673.28;1431.18
33277;53828.37;1255.21;857.02
33278;57955.56;1228.69;1345.7
33281;129903.19;1322.9;1311.75
33285;68787.99;391.26;906.21
33288;69680.54;1284.4;1469.04
33289;78569.24;1058.4;942.85
33290;74435.86;918.34;1273.93
33297;52744.28;1482.15;2838.23
33310;45928.31;77.24;569.74
33322;64142.06;1030.64;994.04
33323;86258.44;1773.19;2248.9
33326;95002.24;644.47;1245.37
33327;82876.4;1152.69;1636.61
33328;92613.46;845.83;1273.93
33329;45197.25;967.32;746.11
33332;80493.33;697.79;1415.82
33333;21544.41;885.16;237.91
33334;72640.64;994.29;668.18
33338;74217.46;1432.65;2615.51
33341;81095.97;532.16;997.13
33349;83035.84;1405.75;1297.38
33351;78618.29;762.94;1167.39
33352;87457.41;1880.91;1921.39
33355;71154.31;989.11;1516.69
33359;81083.54;1590.36;1508.48
33362;72520.9;738.97;1183.06
33366;111558.23;1511.61;2175.59
33369;95439.52;1312.22;1171.62
33373;67830.5;527.56;906.36
33374;88723.1;762.94;1167.39
33376;60631.03;1000.5;956.29
33379;74270.01;1886.11;1741.61
33380;99457.51;762.94;1104.35
33381;70816.59;1118.87;1356.98
33386;56516.31;770.31;1113.39
33390;61884.31;1079.24;1281.15
33392;77680.77;1829.37;1905.14
33393;76257.91;738.97;1202.08
33394;71898.11;731.3;1249.02
33396;69921.55;1085.5;1343.62
33397;107290.72;1254.73;1286.2
33401;67596.33;549.27;1035.49
33402;108765.48;1351.11;1165.59
33403;66732.81;1372.36;1973.31
33406;72888.14;1079.24;1340.36
33407;56010.13;613.95;1195.83
33414;80538.26;943.05;1074.78
33416;58077.27;693.06;836.96
33417;39240.08;368.99;230.17
33420;70264.21;731.46;1344.94
33424;42142.6;1171.29;2672.55
33426;78276.29;981.35;1344.94
33434;62592.71;1104.32;1026.06
33435;93082.42;1773.19;2273.41
33437;80418.85;1147.73;1695.53
33440;59576.73;1471.06;1380.11
33446;64428.33;1418.08;1505.7
33447;93482.24;747.81;1246.22
33448;112937.84;1987.6;1697.37
33449;50879.96;735.57;854.96
33451;81711.2;1070.75;1051.95
33464;61112.17;1527.24;1425.64
33465;84612.31;1428.03;2273.41
33467;53169.55;837.12;447.82
33471;54501.09;1171.29;2615.51
33473;64224.54;359.41;952.64
33474;64320.46;1339.12;1275.47
33476;37309.86;902.68;2615.51
33477;72564.2;762.94;1158.09
33483;76026.97;1350.81;1294.5
33485;70240.89;761.61;875.64
33488;64257.49;549.27;1641.12
33491;64638.9;1268.69;587.56
33492;62258.1;385.39;970.21
33493;40702.67;902.68;2615.51
33496;83224.62;1491.63;1454.92
33498;62885.73;213.11;348.5
33506;73450.54;1757.2;1700.91
33507;52314.4;967.32;1017.27
33508;57930.76;1464.1;1494.63
33511;66734.7;1146.73;1676.64
33512;49056.78;1212.17;626.36
33526;44445.2;600.07;1113.39
33531;66382.48;579.26;975.98
33532;46959.19;426.61;989.98
33540;87247.18;1410.18;2615.51
33543;81259.56;1773.19;2248.9
33544;104077.44;773.25;0.0
33548;53695.47;708.13;497.86
33551;60682.69;693.06;836.96
33554;112514.06;1616.46;1626.68
34002;105587.8;0.0;292.27
34005;74539.74;0.0;266.31
34006;64974.36;0.0;524.74
34008;62177.02;0.0;211.72
34009;82847.18;0.0;219.35
34014;72311.3;143.23;983.25
34015;58014.97;0.0;0.77
34016;47435.06;0.0;202.32
34017;91274.47;0.0;292.27
34018;65404.61;0.0;356.52
34020;47998.93;0.0;482.09
34021;39490.58;0.0;0.77
34026;54555.59;0.0;401.12
34028;93961.96;0.0;212.6
34030;38663.62;0.0;1.88
34032;138818.43;0.0;298.45
34037;102967.23;0.0;241.09
34040;56427.08;0.0;244.94
34051;117383.96;0.0;368.71
34056;77054.4;0.0;281.85
34058;80985.98;165.09;1232.02
34060;37005.41;0.0;13.34
34061;50682.48;0.0;18.7
34062;60924.22;0.0;226.66
34063;76974.06;0.0;224.81
34069;91475.74;0.0;155.55
34078;41450.48;0.0;267.67
34079;92970.89;0.0;562.61
34081;108636.27;0.0;303.13
34082;72084.5;143.23;967.9
34083;63483.54;0.0;211.72
34085;81815.19;0.0;153.83
34086;77599.76;0.0;0.0
34087;79034.94;368.12;1194.86
34090;98805.62;165.09;1190.86
34092;51748.45;0.0;126.56
34093;39973.24;0.0;209.84
34094;96483.79;0.0;157.25
34095;75084.87;368.12;1220.03
34098;57660.99;0.0;3.97
34104;37686.71;0.0;210.72
34115;58364.75;0.0;725.9
34117;93630.57;0.0;209.84
34118;52433.9;50.85;765.13
34120;98512.69;143.23;1190.86
34121;21853.16;0.0;0.0
34122;88217.5;0.0;310.86
34126;89582.2;0.0;212.6
34128;108476.14;0.0;835.94
34131;51201.66;0.0;319.67
34135;72756.25;0.0;280.23
34136;116231.5;0.0;298.18
34137;58999.51;0.0;258.28
34156;53102.81;0.0;444.45
34157;92021.26;224.9;516.28
34159;99850.91;368.12;1267.34
34162;79995.75;0.0;251.31
34163;80225.14;143.23;1009.22
34165;43463.37;224.9;362.43
34166;63208.47;0.0;206.32
34170;59859.49;0.0;428.06
34173;50066.99;0.0;842.34
34184;87336.41;0.0;241.03
34185;64366.95;0.0;274.23
34186;47149.42;0.0;215.3
34187;58697.95;0.0;1.88
34192;84633.35;143.23;1148.49
34193;56304.8;0.0;0.77
34194;105859.35;0.0;292.27
34196;44986.55;0.0;912.07
34197;70865.83;0.0;98.59
34198;80589.37;143.23;1286.12
34215;93171.07;50.85;1089.43
34219;42324.15;0.0;0.0
34221;36752.14;0.0;13.34
34227;76400.04;165.09;1130.99
34230;55422.59;0.0;912.07
34238;32011.9;0.0;0.0
34241;54495.24;0.0;116.45
34244;92792.93;316.14;1281.48
34251;37902.54;0.0;912.07
34256;76957.88;165.09;1228.27
34259;91008.91;143.23;1011.75
34262;91335.51;0.0;310.86
34264;19990.93;0.0;0.0
34266;60054.54;50.85;833.14
34267;65816.51;0.0;116.45
34272;72716.51;500.72;3759.68
34276;58541.52;50.85;804.62
34279;30753.43;0.0;2.75
34282;72927.12;143.23;974.12
34283;64830.34;0.0;925.41
34286;32080.47;0.0;13.34
34290;65427.62;143.23;937.14
34292;70625.91;0.0;444.45
34293;140881.46;0.0;1114.46
34301;61716.95;224.9;415.29
34312;90664.78;0.0;209.84
34314;67337.52;50.85;903.02
34320;60167.84;143.23;949.93
34325;119393.06;0.0;292.47
34326;44806.79;0.0;0.0
34329;95732.48;0.0;230.76
34332;104598.36;0.0;242.7
34335;110903.85;0.0;212.6
34337;99752.85;368.12;1299.74
34338;97002.74;0.0;494.6
34340;73275.47;500.72;3673.25
34342;77421.16;50.85;829.44
34343;65511.56;50.85;736.03
35004;129022.84;602.34;2029.31
35005;139989.52;0.0;814.84
35011;117418.93;795.39;1005.78
35015;115536.65;922.32;1492.15
35017;118387.83;655.57;1103.88
35018;132824.96;1055.01;1038.94
35019;86242.74;601.92;1506.0
35023;108979.21;592.22;1528.87
35027;77091.57;509.18;1054.26
35028;91756.15;21.12;546.15
35032;131582.92;159.04;1423.46
35033;87043.71;118.78;890.4
35034;111050.2;373.14;1325.81
35037;134793.71;326.6;1509.41
35039;161143.48;505.11;1830.81
35042;109306.75;280.89;748.32
35047;144750.18;252.63;1997.7
35049;88292.14;669.17;666.78
35053;135657.45;422.08;1444.6
35054;124188.34;277.82;1552.65
35061;78355.6;588.86;1016.68
35065;136208.25;231.51;1102.07
35069;137151.57;439.93;1388.17
35077;95142.67;407.04;966.38
35081;132341.99;395.94;1118.98
35085;103488.8;768.62;1192.45
35088;130283.41;159.04;1467.27
35089;94027.03;21.12;438.21
35093;125363.94;698.45;895.06
35094;89932.99;601.92;1390.38
35095;136004.43;972.25;2013.37
35096;109346.99;505.11;1655.01
35097;123829.78;280.89;977.51
35098;94196.62;258.24;813.46
35099;119548.32;159.04;995.4
35101;84206.09;525.99;1089.81
35102;133577.64;0.0;713.57
35105;102041.09;588.86;991.2
35107;117965.87;805.45;1476.24
35110;80924.18;601.92;509.2
35111;132771.89;850.48;1800.02
35112;98724.79;675.4;694.72
35114;116202.21;407.04;713.57
35118;75195.06;395.48;639.85
35123;111870.86;371.41;1745.9
35125;159594.68;280.89;1404.47
35126;121393.85;277.82;1824.4
35127;107816.62;341.27;2436.37
35128;98103.12;684.95;982.65
35129;88602.75;332.2;1844.27
35132;94717.43;740.56;1748.62
35133;104364.81;509.18;1123.05
35134;99423.99;397.55;995.65
35136;142982.12;159.04;1474.0
35138;130313.53;675.4;1177.18
35144;103305.13;383.06;1225.31
35149;101066.38;275.78;1640.29
35150;165723.36;740.58;1242.3
35151;93880.26;393.43;1702.5
35154;117157.2;1367.48;2296.31
35159;104775.06;373.14;1210.76
35161;138492.18;510.18;1258.99
35163;98632.09;1021.47;861.97
35164;72697.34;601.92;1071.83
35166;84596.91;489.06;841.62
35167;99337.38;0.0;606.76
35169;84583.98;418.73;915.03
35173;136428.89;533.4;1381.41
35174;116567.24;762.82;399.37
35178;106555.77;805.45;1615.69
35186;110837.92;740.56;1748.62
35189;191327.62;252.63;1544.98
35192;87669.02;922.32;1307.34
35196;103418.37;250.59;972.53
35198;110897.28;302.01;1386.71
35199;118187.51;0.0;713.57
35200;142501.08;280.89;1129.69
35204;130912.15;159.04;1267.93
35206;179100.06;252.63;1500.57
35216;114407.21;231.51;1090.45
35219;100146.41;653.63;1599.78
35221;91450.47;118.78;813.63
35223;98702.13;798.7;1318.61
35225;120204.27;926.87;1501.28
35229;114954.81;770.35;1194.15
35230;113434.26;850.48;1800.02
35231;135582.05;277.82;1474.2
35233;84397.74;285.23;736.23
35235;142726.35;407.04;713.57
35237;101517.16;319.46;1941.77
35238;202994.86;252.63;1352.68
35241;149505.74;740.97;1110.21
35242;93629.19;601.92;500.66
35243;145062.9;740.58;1137.49
35245;120943.86;341.05;1328.66
35246;143198.96;992.79;1971.98
35247;92996.85;254.37;1607.91
35249;57756.31;258.24;823.72
35250;138779.44;159.04;1413.6
35254;121937.24;439.93;1138.27
35256;125746.05;698.45;1107.92
35258;104277.96;397.55;1323.47
35260;96290.22;922.32;1354.36
35267;143207.43;1036.34;1834.9
35270;123840.49;254.37;1946.43
35273;129583.29;488.01;1026.32
35274;115450.41;533.4;1278.06
35276;113800.94;383.06;1225.31
35277;94616.73;583.15;1151.19
35280;100199.67;860.57;1005.78
35281;165935.93;252.63;1349.79
35282;99183.59;1003.56;1587.22
35283;85648.39;598.42;877.0
35291;89889.41;254.37;1137.85
35292;103180.26;602.34;1005.78
35296;75341.85;478.51;891.3
35297;136555.18;509.18;1224.06
35300;110998.76;1231.58;1307.97
35305;76043.29;418.73;996.49
35309;83152.95;601.92;1102.58
35310;125409.21;553.19;1037.05
35312;84319.56;118.78;890.4
35314;133800.02;828.88;1190.96
35321;107032.75;139.9;1016.82
35322;114022.92;139.9;1020.37
35327;142010.17;505.11;1763.78
35332;81311.39;0.0;724.81
35334;166567.55;619.71;1413.94
35335;64379.46;0.0;245.27
35336;86483.35;667.53;1005.78
35338;148742.5;598.42;1157.72
35339;114849.37;373.14;1572.9
35340;111436.19;501.76;1587.06
35341;130729.09;602.34;1786.79
35345;97400.08;314.52;746.93
35346;107951.06;397.55;1214.27
35354;112608.57;373.14;1513.95
35359;136288.01;302.01;959.71
35360;145801.26;715.46;1136.26
35363;152750.8;159.04;1582.3
36001;70376.72;69.14;1321.87
36004;57208.06;0.0;697.04
36006;124416.97;229.06;4592.21
36010;123434.91;998.89;1775.85
36011;83892.07;100.97;54.77
36013;85425.96;0.0;0.0
36016;74264.65;651.72;374.71
36019;77063.5;376.21;3825.09
36021;90155.61;78.65;225.08
36024;97526.44;229.06;3718.04
36026;124299.06;297.3;3890.99
36027;88384.69;376.21;3825.09
36031;131571.47;229.06;4349.94
36032;89634.17;0.0;874.17
36035;65771.38;271.13;453.43
36036;57598.26;922.85;311.03
36037;104299.93;297.3;3890.99
36044;140527.35;376.21;4015.64
36046;120867.59;147.15;346.06
36047;82101.76;271.13;1300.07
36048;74106.81;0.0;993.34
36051;86041.58;651.72;435.68
36053;88862.22;651.72;435.68
36056;75691.35;69.14;1321.87
36058;114455.88;787.74;976.03
36068;70124.58;100.97;751.81
36069;107848.16;0.0;44.61
36073;112965.25;0.0;799.23
36078;79036.63;78.9;563.77
36093;110055.01;229.06;3783.94
36095;80248.62;0.0;346.06
36103;102462.59;0.0;44.61
36105;111588.31;787.74;1334.5
36107;87925.08;0.0;0.0
36110;64580.72;0.0;868.7
36111;68505.73;0.0;993.34
36113;115112.97;787.74;1334.5
36115;85008.94;100.97;54.77
36122;110941.96;405.57;4415.08
36123;97275.88;136.02;587.29
36125;77927.88;78.65;154.54
36126;64059.49;69.14;1321.87
36128;92572.44;297.3;3890.99
36132;132179.09;479.86;346.06
36133;67356.82;0.0;868.7
36134;77530.16;271.13;1300.07
36140;95421.35;297.3;3825.09
36143;99827.52;376.21;4034.71
36146;69279.35;0.0;868.7
36149;128316.9;211.14;507.25
36152;80734.3;78.65;697.04
36155;117775.47;0.0;507.25
36159;113820.75;376.21;3890.99
36161;89104.27;0.0;805.03
36164;95197.74;0.0;799.23
36167;97403.77;787.74;1334.5
36172;63636.94;651.72;435.68
36173;57552.97;787.74;435.68
36179;102186.95;307.96;3825.09
36183;76504.15;100.97;54.77
36184;65005.88;147.15;453.11
36186;84612.31;78.9;346.06
36187;49090.18;271.13;443.32
36188;103917.85;211.14;1083.75
36190;87823.85;376.21;3890.99
36191;66319.19;0.0;0.0
36196;68982.54;271.13;1094.31
36204;86211.78;787.74;1731.24
36209;60795.13;0.0;136.44
36210;72890.58;147.15;563.77
36212;107527.96;136.02;507.25
36214;63615.02;0.0;453.17
36227;102194.25;400.96;346.06
36231;100192.39;229.06;4559.57
36232;114076.65;229.06;4305.33
36233;96170.08;248.98;54.77
36237;84431.46;0.0;0.0
36238;64983.06;0.0;453.17
36239;86013.42;271.13;1218.96
36242;101092.88;229.06;4180.68
36243;129808.67;211.14;507.25
36244;90848.67;0.0;0.0
36247;108363.71;297.3;3890.99
36248;98914.29;376.21;3825.09
37002;72988.77;1029.96;2783.75
37004;83369.72;441.25;2469.98
37005;40246.29;964.7;457.44
37007;52042.24;353.81;1802.85
37008;88671.21;932.83;2297.76
37010;77514.66;698.7;1806.75
37014;73000.8;850.68;2938.75
37022;103296.73;568.53;1652.19
37023;79085.37;124.23;44.61
37024;71502.6;716.22;694.57
37025;46332.53;964.52;2083.98
37026;56738.0;211.14;1778.68
37027;107200.06;678.58;611.98
37031;69491.53;819.01;631.79
37033;82960.86;136.02;1467.51
37034;57276.11;418.86;1929.57
37036;56876.31;837.28;996.22
37039;96891.55;211.14;1083.75
37041;78871.4;792.31;637.62
37050;129922.11;1153.98;2664.46
37051;61220.1;610.77;1802.85
37052;72184.11;1130.06;2130.17
37056;82237.59;850.68;2938.78
37070;84019.47;271.76;420.57
37071;53274.88;169.84;2046.15
37075;101907.87;619.83;962.33
37079;90458.72;355.2;420.57
